customer_id,customer_unique_key,customer_city,customer_state,region,signup_date
3842,2d6527a1-5a96-4960-86bd-ce4309025afd,Gomes de Pimenta,PE,Northeast,2023-06-07
3843,1f3c4a38-ff62-499a-b2ae-7fce877a71fc,Novais de Araújo,SP,Southeast,2024-04-16
3844,21b2caa6-d5bc-4d83-bb85-3c919ae5fbbc,Abreu de da Mata,PE,Northeast,2024-11-06
3845,d83e6704-3c29-4c68-a138-fe3c5c699e1f,Guerra da Serra,MG,Southeast,2024-10-05
3846,54b56b05-ef67-4fc8-a308-961be3e32e42,Leão do Norte,GO,Central-West,2024-08-31
3847,c5de72fb-dd31-4c0b-930f-7e66f49eaaa3,Vieira dos Dourados,SC,South,2023-12-04
3848,4c745676-478f-4edd-b134-1dec89f653a9,Carvalho,MT,Central-West,2024-11-02
3849,829d03f5-567f-4e50-b4c3-13eb7e225d5c,Sousa Paulista,SC,South,2024-04-08
3850,bb9e88f8-56eb-483a-a1d6-0cf18a95e0d8,Fonseca Alegre,RJ,Southeast,2024-08-05
3851,9d180608-d771-4c05-b671-f1b2c9a0a9ef,Cavalcanti do Galho,SP,Southeast,2023-02-19
3852,9d482c49-f53f-42d3-8df6-720520ff622c,Barros,BA,Northeast,2023-10-17
3853,fc424352-6d98-4038-b174-429ccffa9e4d,Alves Grande,RJ,Southeast,2023-02-26
3854,e1eadd41-019a-4843-99db-ff58eebd342d,Aparecida,BA,Northeast,2024-07-14
3855,5f5c6553-4e8d-4654-8d37-10e627ebe3a5,Pastor,GO,Central-West,2024-01-26
3856,129f9fa5-3b6a-48cf-a0df-542da5b813c2,Cardoso,SP,Southeast,2023-09-19
3857,e211cc10-d368-4594-a09b-6f17a484be3e,Duarte,SP,Southeast,2024-02-13
3858,3556071b-11b9-41b1-913f-9d0fde550a06,Duarte,SP,Southeast,2023-08-02
3859,8593d3a2-08a6-4a64-bb03-f61b5705a33e,Porto,SP,Southeast,2024-02-17
3860,bcf7bbc2-8e38-440e-acf9-8cc8a20c9fea,Rodrigues,RJ,Southeast,2024-10-31
3861,48cc02e8-4da2-4b5e-88ae-4aba19b1cec8,Gomes Verde,SP,Southeast,2023-11-02
3862,7d99e386-b77c-4be6-bebe-e6a69eb5d8d2,Monteiro,MG,Southeast,2024-03-18
3863,fd8efc60-b0bb-49d9-99b0-0417f68d6979,Lima,BA,Northeast,2023-11-14
3864,c9f09bd6-a327-45f7-a61c-436872f1f318,Silveira de da Rocha,DF,Central-West,2024-09-09
3865,bf34d889-2653-4bd4-a9cc-aeb0a4a5308d,Cardoso,SP,Southeast,2024-11-12
3866,fc1b3217-83eb-4e95-9891-0c365dc57345,Freitas,SP,Southeast,2024-01-12
3867,f56ccffa-f31f-4ee0-b58a-e85449b4af17,Moura,ES,Southeast,2024-05-16
3868,2c4176f7-d045-417e-8e2d-b21537eb9827,Sousa,MG,Southeast,2024-02-02
3869,101b3c72-d61a-4a69-b0bf-9bd2223bda76,Costa,MG,Southeast,2024-07-30
3870,d756b927-e0f0-4008-a4a9-94d79b48c6fb,Pires,PR,South,2023-04-03
3871,0f199b92-17b4-46d0-9fc2-e9524e0bec8f,Sousa do Sul,BA,Northeast,2024-01-13
3872,3ea7d639-8503-43b7-9700-7953e2aef508,da Luz do Amparo,SC,South,2024-03-20
3873,8d80c2fe-b7b1-4072-b436-873728ffa490,Ferreira de Alves,SC,South,2023-04-06
3874,78bec228-c455-4a79-aa41-50de8852c78e,Moreira de Minas,SP,Southeast,2023-12-16
3875,c973c84e-2d4c-4413-b4be-3766aa47bfc8,Ferreira,MT,Central-West,2024-11-23
3876,42a5af9b-5223-46bb-b6d9-d64d7ae67ecf,Novais Paulista,SP,Southeast,2023-06-08
3877,279e04e7-6100-4856-a2bb-0c8d7bdc80ac,Duarte,DF,Central-West,2024-06-23
3878,82cc3039-1719-444c-9e5d-531a2477536f,Garcia de Ribeiro,SC,South,2024-06-21
3879,1a2d0d7a-bac4-42f8-bdb8-014a8dc5d246,Aragão da Prata,SP,Southeast,2024-04-24
3880,7085770f-b7e1-4b21-ae80-c748de78c603,Ramos,MG,Southeast,2024-05-04
3881,7508e10c-1035-4dda-acf0-c77d7801792b,Costa,RJ,Southeast,2023-05-11
3882,ba72186e-b79a-4c86-8986-b3e47161c888,Nunes,RS,South,2023-11-04
3883,2fa76c80-f774-4c4b-9522-496ea7c809be,Duarte,PE,Northeast,2024-06-19
3884,939f3536-27ba-43dd-ac2b-d5a32e89bdbd,Sousa,MG,Southeast,2024-08-05
3885,f4914ab0-2bd3-46cb-a1ad-d4fa6974eaee,Siqueira,SP,Southeast,2023-03-20
3886,a841588d-53b3-4daf-8ca5-ac2e6d566dcc,Porto,DF,Central-West,2024-06-09
3887,8cf7fbd8-8d9a-48d8-bc7c-53724d9e6b9f,da Costa,SP,Southeast,2024-03-11
3888,a73ff524-5339-4b18-aaa3-ed5ee58e8fb6,Sampaio de Goiás,MG,Southeast,2024-04-20
3889,e4ff5eec-db0f-4685-93dd-ee65ca12f3d9,Dias,SC,South,2024-08-05
3890,444b9490-4edd-4cfd-b08f-ecf78e525adc,Campos do Amparo,PE,Northeast,2023-12-30
3891,bcb39076-7688-476e-a504-ee5ab98b9459,Câmara de Castro,SP,Southeast,2023-03-25
3892,3f444245-4a33-4325-a4a1-0253cee8efcf,Oliveira,BA,Northeast,2023-01-17
3893,40ff5822-dd8d-4747-82d3-61aa5526db8e,Pimenta de Silva,SP,Southeast,2024-11-08
3894,e4ad77b0-2e32-4832-9dd1-8fcfb99b8d2d,Pereira de Pacheco,MG,Southeast,2023-07-06
3895,922fe35d-2fd1-4775-80b0-2a827054ef5f,Macedo,PE,Northeast,2023-02-16
3896,54c39b6d-0e31-475c-a97e-b3ce11e3d175,Rios,SP,Southeast,2023-11-01
3897,c27eb09a-77f0-4674-988c-a047e6acb189,Silveira de Camargo,RJ,Southeast,2024-04-10
3898,e537cd52-b53a-4800-bd86-1a5536d83fad,Carvalho Verde,BA,Northeast,2024-04-05
3899,ea3c2de7-f220-4acf-8eed-8d34f3843346,Cardoso,SC,South,2023-09-29
3900,acdb425c-cff4-40eb-8730-24e4263490a1,Carvalho,RJ,Southeast,2023-07-11
3901,baad0da4-65aa-4c06-9d43-3dc2cb115be6,Novaes,SP,Southeast,2023-03-22
3902,e224a224-09a3-457e-ac5b-2eb0303da252,da Luz,BA,Northeast,2024-09-10
3903,9b48d302-7d2b-4714-8de0-b52ac2d0af1f,Moreira de Montenegro,SP,Southeast,2024-11-20
3904,70390356-91a4-43a5-9d16-663a8183abc0,Rodrigues do Oeste,SP,Southeast,2024-07-01
3905,b477caf7-b8d7-4825-bd6f-6707b17d64df,Rios do Galho,SP,Southeast,2024-02-09
3906,a32e6cb4-3c9e-473a-af45-a1125b7c3988,Araújo do Norte,SP,Southeast,2023-06-25
3907,fa5d8ae7-4733-4a26-8470-32f633b5f51d,da Costa das Flores,SC,South,2024-04-16
3908,929a3bab-d08e-4441-94fe-9960a5396212,Camargo dos Dourados,RS,South,2024-11-04
3909,df2ff029-d5ce-4fac-98cd-9df3110024b8,Costela,MT,Central-West,2024-09-08
3910,e606b32f-920d-4830-ba5b-70e7df3bd35c,Almeida,RS,South,2023-11-07
3911,93c29f31-a495-4bf9-a632-fa9dc768edb9,Vasconcelos,SC,South,2024-09-23
3912,963dbc5e-f11b-4c1b-bad1-ffe7ed46d087,Ribeiro do Sul,RJ,Southeast,2024-11-20
3913,7a5c28ca-32e7-4520-8d83-b05517ac720e,Rezende do Galho,MT,Central-West,2024-11-22
3914,d2c07522-9cb1-4954-8e83-2587315eb39f,Abreu,RJ,Southeast,2023-11-06
3915,7858406c-fdff-47de-aa63-bd5b9398ba02,Costela,SP,Southeast,2023-05-19
3916,17ca35a2-7ff7-4b20-97ee-a179afd063d6,Casa Grande,SP,Southeast,2023-04-25
3917,26a3761b-a21f-46b2-8c65-057665d77fc8,Camargo,PE,Northeast,2023-07-12
3918,dde2134c-1e3a-4063-a84b-aa23350e0c9a,Jesus de Martins,CE,Northeast,2023-08-03
3919,0db26722-23bf-4f71-a901-bdb8c0ae50f3,Pereira,MG,Southeast,2023-05-29
3920,16d83599-ac66-49e6-befb-3cb8c578f4f4,Camargo,SC,South,2024-03-22
3921,2127130e-1ac0-4ff3-a717-1ab761f0e5c5,Aparecida,PE,Northeast,2024-07-05
3922,082bbc6f-b8bf-4903-9e15-00621ef70629,Carvalho de Silveira,SP,Southeast,2023-11-05
3923,ecef93a2-be19-437a-a966-544f57cad887,da Cruz de Costa,BA,Northeast,2023-06-01
3924,bacc5ea6-bf2c-457e-9f7b-3992ecec73f2,Andrade,MG,Southeast,2023-01-23
3925,6e73699b-3144-4c35-9266-facc4b2a2bb4,Fernandes do Oeste,SP,Southeast,2023-06-06
3926,2dc84e80-a90b-4c3a-836e-c6cb8941069b,Rezende de Rios,BA,Northeast,2024-03-31
3927,855fc748-c6d2-43f9-8d2c-d22dcfaeaf3f,Cassiano,MT,Central-West,2024-04-27
3928,2d17534a-4834-49b1-88f5-d39ec3ad1a08,Borges,SP,Southeast,2024-04-05
3929,8ef26cac-ca32-41eb-85d0-490248d1be77,Pires do Galho,PR,South,2023-07-26
3930,dc1eb9f4-564f-44ad-ac03-89c123ff18b2,Oliveira,RJ,Southeast,2024-02-06
3931,227763f8-fb63-4b0b-939e-a196aa386ce6,Peixoto,SP,Southeast,2023-01-09
3932,0461a44d-20f9-45d8-a025-cf7c4966055e,Sampaio,SP,Southeast,2024-03-18
3933,f7b9a2e2-fe9b-42d5-9de1-d542d8ccacd5,Silveira das Flores,MT,Central-West,2024-05-22
3934,cf7a9bd5-10e6-4719-8a7d-60a1d6f30b49,Cunha,BA,Northeast,2024-09-02
3935,98a0be4c-91a1-4855-aabd-4589b7365e1b,Cardoso Verde,RS,South,2023-10-25
3936,c6bfb986-045f-4a04-92d0-7acf7f1e6dcc,da Conceição,SP,Southeast,2024-02-14
3937,24522ef6-1e5f-4e58-b427-eefaf808e17a,Correia das Pedras,MG,Southeast,2024-08-28
3938,539e9c1f-8cb8-4f5d-9be8-7a2aef6739d2,Gomes da Mata,RS,South,2024-11-25
3939,36467544-215d-4b1e-ac8c-93ebc337ed45,da Luz,DF,Central-West,2024-05-14
3940,be1e0254-e35a-4c0c-932f-dba1f106f955,Alves,SP,Southeast,2023-03-04
3941,ee209e85-7b5a-4ea7-bd77-319f240e78ce,Lima,PR,South,2024-03-08
3942,2975cef7-9d3f-404a-9ca0-678b1f8452fb,da Conceição de Novais,PR,South,2024-07-20
3943,2a9608bd-0f70-4894-8726-78ac7eaef452,Macedo,SP,Southeast,2024-10-25
3944,15db0b31-f6c8-4ff5-b8b7-5626b805f666,Lima Verde,MG,Southeast,2024-04-29
3945,2146de31-3a6b-45aa-a98f-307205bab8a1,da Paz,SP,Southeast,2024-09-29
3946,e6afcce9-f1f5-4294-a66c-93f287f2b581,Fernandes,GO,Central-West,2023-12-22
3947,dd32b854-f3f2-43b7-82d4-f31c51c680ca,Rodrigues,MG,Southeast,2024-03-22
3948,38ca4da7-01f0-48fc-a45c-cc55a1b95e07,Andrade de Goiás,SP,Southeast,2023-10-22
3949,9dbb2aeb-0450-4237-9feb-fdaf0f038aaf,Guerra do Amparo,RS,South,2024-04-25
3950,a3cc77c1-c4b6-4e47-aa09-70c6907e5f2d,Freitas de Lima,RJ,Southeast,2023-08-26
3951,9f76cb6f-4eea-455b-896e-517fe49e6f6e,Freitas,ES,Southeast,2024-08-24
3952,c743eed3-ad54-4be9-9712-4b5a715c2507,Freitas da Mata,DF,Central-West,2023-12-14
3953,f21dfe36-2c27-4031-97ef-f6da6cd7f2a3,da Cunha,DF,Central-West,2024-11-03
3954,230933ad-1b3e-4ba1-9771-b4467ac53288,Martins das Pedras,MG,Southeast,2023-10-28
3955,8e10a3c7-0b4b-4f23-9c4d-acfd00b30bda,Vargas,RS,South,2024-02-04
3956,83a17fac-c89a-4cbd-8c19-2b501e56a4fb,Andrade,GO,Central-West,2024-11-20
3957,e955f593-ce5c-4b20-86d2-3bde350c559f,Novaes de Goiás,SC,South,2024-01-04
3958,46b3138a-660d-4992-b307-039f19b251ca,Mendonça,BA,Northeast,2023-06-15
3959,0ae95eb4-842a-4bac-ac7e-80ad29709912,Moreira,SC,South,2023-10-17
3960,ab91dd71-ba0d-44f5-8ff5-435718f1101e,Machado do Campo,RS,South,2023-03-30
3961,de519932-07cd-4beb-97be-4ad925ebfcee,Fernandes,RS,South,2023-05-13
3962,159d880c-76a5-425c-8f90-bfaab44d4088,Moraes,SP,Southeast,2023-06-10
3963,1a06cff0-73f5-4452-a899-25840ade0b41,Aragão,SC,South,2023-04-14
3964,550714a7-3aac-4179-b66e-58a876421a9f,Aragão,BA,Northeast,2024-05-20
3965,5c726f34-49a8-4d9e-9ec7-56cad02094d6,Mendonça da Mata,RJ,Southeast,2023-08-03
3966,2ccb87cb-668e-4827-8d10-1511331212d1,Santos,PR,South,2023-01-19
3967,90ac7063-0476-444d-8658-a5a83251561e,Cirino da Praia,RJ,Southeast,2023-09-25
3968,ad2654a4-8733-4652-9c01-ef9d881cf24c,Machado das Pedras,RJ,Southeast,2023-06-12
3969,40f6754a-989d-45ed-adf2-b925b41287fb,Alves de Costela,SP,Southeast,2024-05-30
3970,55717909-0166-43b7-8fae-987e1ed8d9a2,Rios,SP,Southeast,2023-03-07
3971,334b2922-c6e9-49c4-9f46-6896cdbc3b08,Castro dos Dourados,RJ,Southeast,2023-04-27
3972,6ffe5a67-d69c-4777-8114-a2dcec062d4a,Lopes Grande,SC,South,2023-05-04
3973,1067308a-95cc-44cd-9a6d-86ba1434faeb,Carvalho,PR,South,2024-05-13
3974,04dbe9aa-7999-429e-9a8f-55c4b310f0ed,Araújo,SP,Southeast,2023-12-15
3975,6a3098aa-6729-4b46-8418-dce5fad5ab17,Brito da Mata,BA,Northeast,2023-02-17
3976,96dd4b80-a078-4e8f-9490-9f0af70f8b81,Sá,BA,Northeast,2024-07-24
3977,0cf2a69a-1dd1-4a42-8b8b-e57b115c13de,Pastor de Mendonça,SP,Southeast,2023-06-04
3978,e9f746e7-1fd3-48d0-b7a4-d097aaa22344,Andrade do Sul,CE,Northeast,2024-06-11
3979,95e78fd0-433f-4d33-a7b4-d7c9bfbff315,Nogueira,SC,South,2023-04-17
3980,1164d2e6-8d52-4457-b104-9c45c4ad84e4,Oliveira do Sul,RS,South,2024-03-24
3981,ff5b2d52-aaef-4591-bfd1-80e550a6eb22,Dias,BA,Northeast,2023-04-24
3982,4169de84-0ad3-48b9-ac10-180ec8d2382a,Pastor,MT,Central-West,2024-09-17
3983,991228be-d483-464a-a586-88744c3167b6,Gonçalves de Viana,SC,South,2023-04-15
3984,7e29bddc-fd5c-474e-8778-dbe69b29f76e,Ramos,PE,Northeast,2023-02-12
3985,971f0676-7697-47b7-b2db-a13d10ab9db1,Rodrigues de Campos,ES,Southeast,2023-06-21
3986,9a5d5ace-61d9-407c-aa21-ab97d04c5e8e,Caldeira das Pedras,SC,South,2023-07-30
3987,197ddceb-f498-416e-a1cb-03f3e877a70d,Cunha,DF,Central-West,2023-06-10
3988,0c921749-f3da-443e-8962-394f7c2609e1,Mendes de Oliveira,RS,South,2024-03-28
3989,d4b6f0f2-3bb9-49b9-bf8c-c66b4423fcd5,Teixeira,BA,Northeast,2024-05-25
3990,35ffdd0c-2eda-47d5-afd8-440a5283889c,Pacheco Verde,RS,South,2023-04-12
3991,9c4cc0fd-fee4-4434-9d2b-11d0e976d79f,Albuquerque de Azevedo,SP,Southeast,2024-01-08
3992,439cf4f8-e93b-4044-9292-5f7cb624013a,Lopes,RJ,Southeast,2023-05-22
3993,a90ae1cd-f4ac-41f0-bcf0-86c5d91e7e1a,Alves,SP,Southeast,2023-07-26
3994,83fc7a2b-0d0d-43d3-b79e-e83d36df2239,Nogueira de Cavalcante,MG,Southeast,2024-03-01
3995,0e0f6619-6926-41f5-96ca-331c1b0e93e1,Ribeiro,BA,Northeast,2023-01-07
3996,a17db91d-0705-4d15-a8c5-840faa54e68f,Brito da Prata,SP,Southeast,2024-04-30
3997,156c992b-cc97-4171-b926-393cf1974022,Freitas,RJ,Southeast,2024-06-01
3998,9d7e5e48-c03c-4a32-b3aa-475caf314f40,Casa Grande de Camargo,SP,Southeast,2023-09-30
3999,f667a91a-71c7-4bf1-b9db-e07e15604ec8,Siqueira,RJ,Southeast,2024-02-29
4000,a03ef56a-80ef-4ccf-8999-b812d61676fc,Ribeiro do Galho,RJ,Southeast,2024-11-11
4001,d9f56388-d202-4cd5-90b8-bcbb07d1316f,Nogueira,SP,Southeast,2024-06-26
4002,4291b38c-e4e7-47a3-a624-f8eded965f31,Nascimento Grande,MG,Southeast,2023-08-22
4003,7387d450-1ec8-4ceb-8201-526f2924b472,Moreira do Galho,SP,Southeast,2024-03-15
4004,9232cc60-3bae-4b8e-ad56-9361bcc93b94,Montenegro de Freitas,MG,Southeast,2024-02-24
4005,8a02711e-02f3-44d0-aeb8-c6eb700affff,Araújo,DF,Central-West,2024-06-12
4006,8a43aa23-426e-42f9-8693-d01acfd6bb31,Leão,BA,Northeast,2024-01-06
4007,aaa54056-7928-413d-91f8-8167796c39ad,Cirino,GO,Central-West,2024-03-29
4008,903ce3b1-6158-4ec7-b05c-b0aed795187f,da Rosa,SP,Southeast,2023-01-11
4009,c3bd7384-176c-4975-a73a-0c97987e828b,Castro,RS,South,2024-06-13
4010,aca19386-7feb-4020-a417-eadf82ca3ac9,Vieira da Serra,GO,Central-West,2023-03-28
4011,8f47c5ae-6c68-437a-aba0-24bd99932899,Martins,RJ,Southeast,2024-02-16
4012,941eddf9-6460-4660-808d-551fb9e89990,Rios de Porto,AM,North,2023-06-18
4013,96be541b-0b0a-400f-8462-ecae0cce769b,da Conceição do Campo,MG,Southeast,2024-02-07
4014,16a3ce4e-ca5c-4c4a-a79b-d4394236fb0e,Camargo da Praia,BA,Northeast,2024-11-07
4015,e64b5523-7e8e-448b-8b44-f9076d59ae12,Cavalcanti,DF,Central-West,2023-06-04
4016,e4cda3b9-ac97-4067-88bb-ec177ccd3eb6,Farias,DF,Central-West,2023-03-01
4017,1b64ef32-5aa2-48e1-a09c-6c82b90db373,Pacheco de Ribeiro,MT,Central-West,2024-11-07
4018,2e858bc6-65ed-41d9-a424-2b77ab86fc70,Porto do Norte,CE,Northeast,2023-10-30
4019,6bf01ba6-ed1d-4817-9ad0-afdce2801ef0,Pimenta das Flores,MG,Southeast,2024-11-28
4020,b8692e43-3fa7-4954-8bfa-fb8c623c2c71,Pimenta das Pedras,RS,South,2023-11-08
4021,82fecfdc-73fb-4982-8401-4a72068f19b5,Cassiano de Minas,RS,South,2023-11-18
4022,8f92c2c3-2727-4ea4-82f9-378571a67925,Caldeira das Flores,DF,Central-West,2023-01-09
4023,eef474a3-fb31-455f-a8e9-209e24705fcc,Pacheco de Goiás,PE,Northeast,2024-06-24
4024,4674a2f5-6818-477e-a15c-6648d355441e,Abreu,SC,South,2023-05-31
4025,f5cca86b-92e9-4aa7-b7b8-a5e480a5fe0d,da Mata,RS,South,2024-04-01
4026,b25a2225-885f-40aa-a66e-f49188dcfe09,Pimenta,SC,South,2024-07-11
4027,233089c9-6f97-4ebd-a15d-96420a84bd34,Gonçalves do Amparo,SC,South,2024-09-25
4028,c0bdbeaf-fcce-4fb6-bd97-a59526be21e5,Pereira de Oliveira,SC,South,2023-12-20
4029,9f8c9841-05a5-42a9-acc7-3151117244f7,Borges,CE,Northeast,2024-10-26
4030,ffab82a0-36e6-4004-92e8-089e4cc639c9,Pastor,MG,Southeast,2023-07-22
4031,b98a953f-fe85-44e1-81b6-5800e5642b96,Fogaça,CE,Northeast,2023-03-28
4032,998549bc-fcb4-4e27-8167-dc84a9432abd,Costela,SP,Southeast,2023-12-09
4033,3b8ee0e0-1ba3-4c18-a84a-05d0b6f8dba9,Melo,RJ,Southeast,2023-05-10
4034,001bd08e-e4fa-4e93-a85a-9a7cb83f34ca,Cirino de Goiás,ES,Southeast,2024-07-07
4035,523b505c-4127-4bb7-ab19-071b0b35e0a1,Guerra,RJ,Southeast,2023-04-06
4036,b348f0fe-d47e-4b90-879e-46ae551b7d7f,Cavalcante,ES,Southeast,2023-11-16
4037,47465064-f4c6-41ef-a80b-bc7a5c3dae7b,Monteiro Grande,ES,Southeast,2024-10-12
4038,18ecae05-9dc4-405f-9fe3-c69c431e6874,Dias do Norte,SP,Southeast,2023-01-29
4039,4a05e06d-b26f-4bb2-b178-bdbbdf7facac,Alves Verde,CE,Northeast,2024-07-06
4040,102c89ba-d85a-4e1a-a6ed-b71c6a989799,Sá de Sousa,PR,South,2023-09-05
4041,ee6d7a27-e95b-4b7b-a585-fc3d7bf7202e,Vargas,PE,Northeast,2023-11-08
4042,4239a13e-b33f-4435-a074-79d2840aa19c,Nogueira,RS,South,2024-06-01
4043,babf9447-e855-4690-b4d8-57458a81b778,Guerra,SP,Southeast,2023-03-03
4044,253ce114-8d18-4c2a-9554-fadf76339d1d,da Mata,PE,Northeast,2023-09-23
4045,69e83561-4557-4dcb-b15e-ae421461f0d8,Viana,SC,South,2023-12-29
4046,9f5f4623-5392-4935-96f8-d94c39fa35e6,Gonçalves,SP,Southeast,2024-10-28
4047,43d8c607-f27a-4635-a064-62aea0683570,Pimenta da Prata,GO,Central-West,2024-04-04
4048,3fbce063-ea46-4d0d-8e05-2ac89e0e5cdf,Sampaio da Prata,RJ,Southeast,2023-01-06
4049,81b89c44-ee28-4856-8fc6-0d4370ba8e9c,Nunes da Mata,MG,Southeast,2023-08-30
4050,171da14d-dde2-4a23-a47c-666ab04dee79,Fernandes Verde,PE,Northeast,2024-08-18
4051,cdb75f57-5045-4f2b-ba98-f0cf42df3d68,Camargo,PR,South,2024-10-04
4052,b8edffe8-2280-429d-9d1b-40f51fc61eb3,Araújo,RS,South,2024-09-01
4053,7a4e438d-c7f2-4172-affc-e532d8460625,da Cruz das Flores,SP,Southeast,2023-11-03
4054,59ec3e63-0b63-481e-b1dc-3a91e39f95a1,Barbosa,RJ,Southeast,2024-08-09
4055,aec9c199-6c27-4a62-941f-8b4c79779361,da Conceição,RS,South,2024-01-22
4056,c0b15ca3-89ae-47cb-9893-e27dd5204b48,Costela das Pedras,ES,Southeast,2023-09-11
4057,f9d23cfd-6929-41b1-bfa1-292a507bbb8e,Brito,SP,Southeast,2024-06-12
4058,53e11f55-4289-481d-944a-f6a683c14496,Peixoto do Norte,PR,South,2024-01-05
4059,0c953522-01f7-4517-bc4a-42db61050668,Peixoto,MG,Southeast,2023-05-31
4060,4d17094c-9288-4bf5-a6bd-63a4a7f3cf5c,da Rosa,RS,South,2024-02-26
4061,400e4540-9492-4a69-b8a5-764a87c53450,Aragão,SP,Southeast,2023-03-05
4062,ffa6df21-6057-4624-aba6-71024b16d8a8,Rodrigues Paulista,MG,Southeast,2023-05-14
4063,dc8f79c8-bd95-4829-a72c-f300c917a68e,Lopes do Amparo,MG,Southeast,2024-04-01
4064,ca07906e-53ae-4bce-8ccc-f4326913ed3b,da Luz da Serra,SP,Southeast,2024-11-24
4065,ee6fc3f3-ca5e-4705-91f8-0fcf03acc634,Dias das Pedras,PR,South,2024-08-25
4066,c19aab0f-7d72-4f73-9d3b-64acdd7c5485,Fernandes de Nascimento,PR,South,2024-02-09
4067,735bea93-923a-4413-8778-9daee4787edc,Vargas Alegre,CE,Northeast,2024-08-21
4068,c8009f5e-3139-412d-b881-efd7f6fa5eb6,Lima,ES,Southeast,2024-03-09
4069,c84042f9-db66-4c53-be15-91ee217fc48c,da Luz das Flores,PA,North,2024-05-16
4070,217c82b1-c884-4ac6-a19a-4805e03a0ab6,Vargas,RS,South,2024-03-02
4071,4a086284-b35a-4b1c-9625-583a6b32264f,Caldeira,PE,Northeast,2023-05-28
4072,9a88d62a-5581-4914-a1f3-a5bc658064de,da Conceição do Norte,ES,Southeast,2024-05-11
4073,acde5588-ee92-4236-b1dd-ecb702580dcb,Castro da Serra,RS,South,2023-05-13
4074,4b4af20d-26f3-4f26-acc6-c3c21e50661f,Teixeira,MT,Central-West,2024-06-09
4075,f6de974a-6d9d-4598-b3b1-71e5cc564dff,Sales de Ribeiro,CE,Northeast,2023-05-01
4076,2263e16c-66b7-48bd-8f84-8c317954af2d,Pimenta de Minas,RS,South,2024-04-11
4077,143d9bff-1a89-483c-871a-8d5363e07207,da Mota,MG,Southeast,2023-06-10
4078,17a0fba1-1994-4293-bbc6-423eb58a4321,Montenegro Paulista,GO,Central-West,2024-01-14
4079,a3b0e3da-845e-4ab9-8c00-7490888d7c51,Araújo do Sul,DF,Central-West,2023-05-02
4080,896f07e5-fabb-4975-a789-3317c2afaa5f,Caldeira,PR,South,2024-02-23
4081,fb62f1dc-842a-4b95-96bc-3f42797e6c89,Mendes do Amparo,SP,Southeast,2024-01-14
4082,322570ff-20ba-4b3f-8f0f-7109fddbeb80,Cavalcanti,PR,South,2023-02-11
4083,f117bec0-e1ea-4d2e-9874-495293ed4b5c,Macedo do Sul,ES,Southeast,2023-05-01
4084,72349df0-45f0-4f1c-8d4a-3c8eee550e96,Silva,RJ,Southeast,2024-01-19
4085,da4d4948-435b-4a43-8ae3-22c36896a57b,Porto,RJ,Southeast,2024-05-12
4086,25b3cc2e-137d-4405-accc-0672cfde82ad,Cavalcante,SP,Southeast,2023-05-27
4087,40508324-875c-4067-b432-327f0db04a2c,Sousa,SP,Southeast,2024-08-26
4088,579729e8-7a8d-4320-a26e-750fc27d2696,Lopes,MG,Southeast,2023-11-09
4089,bac043ca-96b7-4f15-b249-848c58810e2d,Sá da Prata,CE,Northeast,2023-08-09
4090,59b0d399-8dd9-4f68-b611-7bbd0c4fde2e,Freitas,SP,Southeast,2024-05-15
4091,83992e41-f2af-477d-83c5-27a4fbc02c38,das Neves,SP,Southeast,2024-07-14
4092,8eb7cd02-abf7-4028-9f97-876120bf262b,Montenegro,RJ,Southeast,2023-02-15
4093,5cadf1a9-40d2-41be-a0ef-341653054058,Aragão do Norte,MG,Southeast,2024-08-09
4094,412498f9-6de2-4e22-b1cf-851bad0294a0,Rezende da Praia,RJ,Southeast,2024-04-08
4095,56aa814e-779b-4ee4-a6f7-0a504903528a,Costa,DF,Central-West,2024-01-22
4096,1c84f34f-13a2-4c03-a14b-400fd87356e9,Correia,MG,Southeast,2024-09-12
4097,fc16f82a-b682-4487-af45-88c3277747dc,da Paz de Vargas,SP,Southeast,2023-05-22
4098,bc89e2fe-c3ed-4a0e-9d62-0006898a52e0,Rodrigues de Pinto,ES,Southeast,2024-04-16
4099,15b9d469-fbb8-49fe-90cb-16e9bbc2b67c,Macedo de Vasconcelos,BA,Northeast,2024-11-14
4100,3e2e7201-34ce-4306-839f-cfb365ecc39c,Ramos da Serra,MG,Southeast,2023-11-30
4101,310e8aed-07dc-4a0c-ab72-d6947d41cba8,Rodrigues da Serra,SP,Southeast,2024-10-01
4102,798816f2-e5d2-4d41-92a1-720bd1d46f58,Silva do Sul,RS,South,2024-02-24
4103,cd1b3040-0f8f-4932-8afb-9ff3a7b1abcd,Pereira,RJ,Southeast,2024-02-09
4104,3f3753af-f65a-4aa3-a314-0fccc8b6b9a2,da Cunha,RJ,Southeast,2023-02-16
4105,31c1b3f3-a2a5-400c-b6fa-64725436273c,Gomes,GO,Central-West,2024-03-29
4106,fa96a00d-caf6-47d4-be8c-686a9bdf9c67,Duarte,BA,Northeast,2024-10-23
4107,d46a1235-80c7-40d4-8b9a-0113b81c9d0b,da Mata,SP,Southeast,2023-06-19
4108,54bdfe61-3abc-466c-a4cf-b2f39fc6ea49,das Neves,RS,South,2024-08-08
4109,ebbbae74-db9b-4d43-8927-d2fc030653e0,Moraes,SC,South,2023-11-13
